Pot.ID,Species.combo,Density,Density.bin.adjusted,Trtmnt.replicate,Species,Final.density,Starting.density,Competitor.ID,Conspecific.abundance,Rel.freq,Plant.rep.unique,Plant.replicate,Height,Biomass.plant,Biomass.sp,Finalcount.sp,Budding.binomial,Repro.count.sp,Number.flowers.plant,Mean.biomass.plant,Root.biomass.sp
Wa.H.2,Wa,H,mono.high,2,W.acuminata,32,50,W.acuminata,50,NA,Wa.H.2.19,19,177,0.2508,1.986,32,1,13,7,0.0620625,
Wa.H.2,Wa,H,mono.high,2,W.acuminata,32,50,W.acuminata,50,NA,Wa.H.2.20,20,180,0.2676,1.986,32,1,13,8,0.0620625,
Wa.H.2,Wa,H,mono.high,2,W.acuminata,32,50,W.acuminata,50,NA,Wa.H.2.21,21,200,0.229,1.986,32,1,13,15,0.0620625,
Wa.H.2,Wa,H,mono.high,2,W.acuminata,32,50,W.acuminata,50,NA,Wa.H.2.22,22,90,0.0533,1.986,32,1,13,1,0.0620625,
Wa.H.2,Wa,H,mono.high,2,W.acuminata,32,50,W.acuminata,50,NA,Wa.H.2.23,23,52,0.0067,1.986,32,0,13,0,0.0620625,
Wa.H.2,Wa,H,mono.high,2,W.acuminata,32,50,W.acuminata,50,NA,Wa.H.2.24,24,180,0.1239,1.986,32,1,13,6,0.0620625,
Wa.H.2,Wa,H,mono.high,2,W.acuminata,32,50,W.acuminata,50,NA,Wa.H.2.25,25,65,0.0126,1.986,32,0,13,0,0.0620625,
Wa.H.2,Wa,H,mono.high,2,W.acuminata,32,50,W.acuminata,50,NA,Wa.H.2.26,26,50,0.0047,1.986,32,0,13,0,0.0620625,
Wa.H.2,Wa,H,mono.high,2,W.acuminata,32,50,W.acuminata,50,NA,Wa.H.2.27,27,30,0.0024,1.986,32,0,13,0,0.0620625,
Wa.H.2,Wa,H,mono.high,2,W.acuminata,32,50,W.acuminata,50,NA,Wa.H.2.28,28,18,0.0024,1.986,32,0,13,0,0.0620625,
Wa.H.2,Wa,H,mono.high,2,W.acuminata,32,50,W.acuminata,50,NA,Wa.H.2.29,29,45,0.0038,1.986,32,0,13,0,0.0620625,
Wa.H.2,Wa,H,mono.high,2,W.acuminata,32,50,W.acuminata,50,NA,Wa.H.2.30,30,39,0.0059,1.986,32,0,13,0,0.0620625,
Wa.H.2,Wa,H,mono.high,2,W.acuminata,32,50,W.acuminata,50,NA,Wa.H.2.31,31,36,0.0022,1.986,32,0,13,0,0.0620625,
Wa.H.2,Wa,H,mono.high,2,W.acuminata,32,50,W.acuminata,50,NA,Wa.H.2.32,32,31,0.0057,1.986,32,0,13,0,0.0620625,
Wa.L.1,Wa,L,mono.high,1,W.acuminata,20,50,W.acuminata,50,NA,Wa.L.1.1,1,150,0.1348,1.0898,20,1,11,5,0.05449,
Wa.L.1,Wa,L,mono.high,1,W.acuminata,20,50,W.acuminata,50,NA,Wa.L.1.2,2,185,0.1692,1.0898,20,1,11,5,0.05449,
Wa.L.1,Wa,L,mono.high,1,W.acuminata,20,50,W.acuminata,50,NA,Wa.L.1.3,3,130,0.1008,1.0898,20,1,11,5,0.05449,
Wa.L.1,Wa,L,mono.high,1,W.acuminata,20,50,W.acuminata,50,NA,Wa.L.1.4,4,92,0.0409,1.0898,20,0,11,0,0.05449,
Wa.L.1,Wa,L,mono.high,1,W.acuminata,20,50,W.acuminata,50,NA,Wa.L.1.5,5,80,0.057,1.0898,20,0,11,0,0.05449,
Wa.L.1,Wa,L,mono.high,1,W.acuminata,20,50,W.acuminata,50,NA,Wa.L.1.6,6,95,0.0398,1.0898,20,1,11,3,0.05449,
Wa.L.1,Wa,L,mono.high,1,W.acuminata,20,50,W.acuminata,50,NA,Wa.L.1.7,7,185,0.2508,1.0898,20,1,11,1,0.05449,
Wa.L.1,Wa,L,mono.high,1,W.acuminata,20,50,W.acuminata,50,NA,Wa.L.1.8,8,105,0.022,1.0898,20,1,11,1,0.05449,
Wa.L.1,Wa,L,mono.high,1,W.acuminata,20,50,W.acuminata,50,NA,Wa.L.1.9,9,33,0.0023,1.0898,20,0,11,0,0.05449,
Wa.L.1,Wa,L,mono.high,1,W.acuminata,20,50,W.acuminata,50,NA,Wa.L.1.10,10,115,0.103,1.0898,20,0,11,0,0.05449,
Wa.L.1,Wa,L,mono.high,1,W.acuminata,20,50,W.acuminata,50,NA,Wa.L.1.11,11,45,0.0094,1.0898,20,0,11,0,0.05449,
Wa.L.1,Wa,L,mono.high,1,W.acuminata,20,50,W.acuminata,50,NA,Wa.L.1.12,12,80,0.0228,1.0898,20,1,11,1,0.05449,
Wa.L.1,Wa,L,mono.high,1,W.acuminata,20,50,W.acuminata,50,NA,Wa.L.1.13,13,40,0.008,1.0898,20,1,11,1,0.05449,
Wa.L.1,Wa,L,mono.high,1,W.acuminata,20,50,W.acuminata,50,NA,Wa.L.1.14,14,15,0.0027,1.0898,20,0,11,0,0.05449,
Wa.L.1,Wa,L,mono.high,1,W.acuminata,20,50,W.acuminata,50,NA,Wa.L.1.15,15,15,0.0011,1.0898,20,0,11,0,0.05449,
Wa.L.1,Wa,L,mono.high,1,W.acuminata,20,50,W.acuminata,50,NA,Wa.L.1.16,16,20,0.0039,1.0898,20,0,11,0,0.05449,
Wa.L.1,Wa,L,mono.high,1,W.acuminata,20,50,W.acuminata,50,NA,Wa.L.1.17,17,20,0.0017,1.0898,20,0,11,0,0.05449,
Wa.L.1,Wa,L,mono.high,1,W.acuminata,20,50,W.acuminata,50,NA,Wa.L.1.18,18,100,0.0414,1.0898,20,1,11,2,0.05449,
Wa.L.1,Wa,L,mono.high,1,W.acuminata,20,50,W.acuminata,50,NA,Wa.L.1.19,19,95,0.0363,1.0898,20,1,11,3,0.05449,
Wa.L.1,Wa,L,mono.high,1,W.acuminata,20,50,W.acuminata,50,NA,Wa.L.1.20,20,125,0.0419,1.0898,20,1,11,3,0.05449,
Wa.L.5,Wa,L,mono.high,5,W.acuminata,34,50,W.acuminata,50,NA,Wa.L.5.1,1,68,0.0025,1.3025,33,0,12,0,0.039469697,
Wa.L.5,Wa,L,mono.high,5,W.acuminata,34,50,W.acuminata,50,NA,Wa.L.5.2,2,45,0.0048,1.3025,33,0,12,0,0.039469697,
Wa.L.5,Wa,L,mono.high,5,W.acuminata,34,50,W.acuminata,50,NA,Wa.L.5.3,3,40,0.0031,1.3025,33,0,12,0,0.039469697,
Wa.L.5,Wa,L,mono.high,5,W.acuminata,34,50,W.acuminata,50,NA,Wa.L.5.4,4,60,0.0111,1.3025,33,0,12,0,0.039469697,
Wa.L.5,Wa,L,mono.high,5,W.acuminata,34,50,W.acuminata,50,NA,Wa.L.5.5,5,55,0.0051,1.3025,33,0,12,0,0.039469697,
Wa.L.5,Wa,L,mono.high,5,W.acuminata,34,50,W.acuminata,50,NA,Wa.L.5.6,6,20,0.0013,1.3025,33,0,12,0,0.039469697,
Wa.L.5,Wa,L,mono.high,5,W.acuminata,34,50,W.acuminata,50,NA,Wa.L.5.7,7,42,0.0028,1.3025,33,0,12,0,0.039469697,
Wa.L.5,Wa,L,mono.high,5,W.acuminata,34,50,W.acuminata,50,NA,Wa.L.5.8,8,145,0.0776,1.3025,33,1,12,1,0.039469697,
Wa.L.5,Wa,L,mono.high,5,W.acuminata,34,50,W.acuminata,50,NA,Wa.L.5.9,9,120,0.0942,1.3025,33,1,12,1,0.039469697,
Wa.L.5,Wa,L,mono.high,5,W.acuminata,34,50,W.acuminata,50,NA,Wa.L.5.10,10,97,0.0955,1.3025,33,0,12,0,0.039469697,
Wa.L.5,Wa,L,mono.high,5,W.acuminata,34,50,W.acuminata,50,NA,Wa.L.5.11,11,103,0.024,1.3025,33,1,12,1,0.039469697,
Wa.L.5,Wa,L,mono.high,5,W.acuminata,34,50,W.acuminata,50,NA,Wa.L.5.12,12,115,0.0262,1.3025,33,1,12,1,0.039469697,
Wa.L.5,Wa,L,mono.high,5,W.acuminata,34,50,W.acuminata,50,NA,Wa.L.5.13,13,70,0.0111,1.3025,33,0,12,0,0.039469697,
Wa.L.5,Wa,L,mono.high,5,W.acuminata,34,50,W.acuminata,50,NA,Wa.L.5.14,14,150,0.2848,1.3025,33,0,12,0,0.039469697,
Wa.L.5,Wa,L,mono.high,5,W.acuminata,34,50,W.acuminata,50,NA,Wa.L.5.15,15,100,0.0243,1.3025,33,1,12,1,0.039469697,
Wa.L.5,Wa,L,mono.high,5,W.acuminata,34,50,W.acuminata,50,NA,Wa.L.5.16,16,130,0.0891,1.3025,33,1,12,1,0.039469697,
Wa.L.5,Wa,L,mono.high,5,W.acuminata,34,50,W.acuminata,50,NA,Wa.L.5.17,17,105,0.0451,1.3025,33,0,12,0,0.039469697,
Wa.L.5,Wa,L,mono.high,5,W.acuminata,34,50,W.acuminata,50,NA,Wa.L.5.18,18,105,0.0767,1.3025,33,0,12,0,0.039469697,
Wa.L.5,Wa,L,mono.high,5,W.acuminata,34,50,W.acuminata,50,NA,Wa.L.5.19,19,90,0.0194,1.3025,33,1,12,1,0.039469697,
Wa.L.5,Wa,L,mono.high,5,W.acuminata,34,50,W.acuminata,50,NA,Wa.L.5.20,20,55,0.0363,1.3025,33,0,12,0,0.039469697,
Wa.L.5,Wa,L,mono.high,5,W.acuminata,34,50,W.acuminata,50,NA,Wa.L.5.21,21,115,0.0548,1.3025,33,1,12,1,0.039469697,
Wa.L.5,Wa,L,mono.high,5,W.acuminata,34,50,W.acuminata,50,NA,Wa.L.5.22,22,70,0.0147,1.3025,33,1,12,1,0.039469697,
Wa.L.5,Wa,L,mono.high,5,W.acuminata,34,50,W.acuminata,50,NA,Wa.L.5.23,23,38,0.0047,1.3025,33,0,12,0,0.039469697,
Wa.L.5,Wa,L,mono.high,5,W.acuminata,34,50,W.acuminata,50,NA,Wa.L.5.24,24,70,0.0162,1.3025,33,0,12,0,0.039469697,
Wa.L.5,Wa,L,mono.high,5,W.acuminata,34,50,W.acuminata,50,NA,Wa.L.5.25,25,62,0.0038,1.3025,33,0,12,0,0.039469697,
Wa.L.5,Wa,L,mono.high,5,W.acuminata,34,50,W.acuminata,50,NA,Wa.L.5.26,26,150,0.1266,1.3025,33,1,12,3,0.039469697,
Wa.L.5,Wa,L,mono.high,5,W.acuminata,34,50,W.acuminata,50,NA,Wa.L.5.27,27,140,0.0666,1.3025,33,1,12,2,0.039469697,
Wa.L.5,Wa,L,mono.high,5,W.acuminata,34,50,W.acuminata,50,NA,Wa.L.5.28,28,125,0.0592,1.3025,33,1,12,3,0.039469697,
Wa.L.5,Wa,L,mono.high,5,W.acuminata,34,50,W.acuminata,50,NA,Wa.L.5.29,29,45,0.0027,1.3025,33,0,12,0,0.039469697,
Wa.L.5,Wa,L,mono.high,5,W.acuminata,34,50,W.acuminata,50,NA,Wa.L.5.30,30,48,0.0052,1.3025,33,0,12,0,0.039469697,
Wa.L.5,Wa,L,mono.high,5,W.acuminata,34,50,W.acuminata,50,NA,Wa.L.5.31,31,62,0.0081,1.3025,33,0,12,0,0.039469697,
Wa.L.5,Wa,L,mono.high,5,W.acuminata,34,50,W.acuminata,50,NA,Wa.L.5.32,32,40,0.0026,1.3025,33,0,12,0,0.039469697,
Wa.L.5,Wa,L,mono.high,5,W.acuminata,34,50,W.acuminata,50,NA,Wa.L.5.33,33,35,0.0023,1.3025,33,0,12,0,0.039469697,
Wa.3,Wa,60,mono.60,3,W.acuminata,34,60,W.acuminata,60,1,Wa.3.1,1,80,0.0528,2.7249,34,0,5,0,0.0801441176,0.44
Wa.3,Wa,60,mono.60,3,W.acuminata,34,60,W.acuminata,60,1,Wa.3.2,2,44,0.0082,2.7249,34,0,5,0,0.0801441176,0.44
Wa.3,Wa,60,mono.60,3,W.acuminata,34,60,W.acuminata,60,1,Wa.3.3,3,193,0.5081,2.7249,34,0,5,0,0.0801441176,0.44
Wa.3,Wa,60,mono.60,3,W.acuminata,34,60,W.acuminata,60,1,Wa.3.4,4,88,0.037,2.7249,34,0,5,0,0.0801441176,0.44
Wa.3,Wa,60,mono.60,3,W.acuminata,34,60,W.acuminata,60,1,Wa.3.5,5,79,0.225,2.7249,34,0,5,0,0.0801441176,0.44
Wa.3,Wa,60,mono.60,3,W.acuminata,34,60,W.acuminata,60,1,Wa.3.6,6,91,0.0279,2.7249,34,0,5,0,0.0801441176,0.44
Wa.3,Wa,60,mono.60,3,W.acuminata,34,60,W.acuminata,60,1,Wa.3.7,7,73,0.014,2.7249,34,0,5,0,0.0801441176,0.44
Wa.3,Wa,60,mono.60,3,W.acuminata,34,60,W.acuminata,60,1,Wa.3.8,8,62,0.005,2.7249,34,0,5,0,0.0801441176,0.44
Wa.3,Wa,60,mono.60,3,W.acuminata,34,60,W.acuminata,60,1,Wa.3.9,9,165,0.2187,2.7249,34,1,5,3,0.0801441176,0.44
Wa.3,Wa,60,mono.60,3,W.acuminata,34,60,W.acuminata,60,1,Wa.3.10,10,132,0.0842,2.7249,34,1,5,1,0.0801441176,0.44
Wa.3,Wa,60,mono.60,3,W.acuminata,34,60,W.acuminata,60,1,Wa.3.11,11,172,0.2446,2.7249,34,0,5,0,0.0801441176,0.44
Wa.3,Wa,60,mono.60,3,W.acuminata,34,60,W.acuminata,60,1,Wa.3.12,12,118,0.1233,2.7249,34,0,5,0,0.0801441176,0.44
Wa.3,Wa,60,mono.60,3,W.acuminata,34,60,W.acuminata,60,1,Wa.3.13,13,85,0.0067,2.7249,34,0,5,0,0.0801441176,0.44
Wa.3,Wa,60,mono.60,3,W.acuminata,34,60,W.acuminata,60,1,Wa.3.14,14,63,0.0034,2.7249,34,0,5,0,0.0801441176,0.44
Wa.3,Wa,60,mono.60,3,W.acuminata,34,60,W.acuminata,60,1,Wa.3.15,15,110,0.0368,2.7249,34,0,5,0,0.0801441176,0.44
Wa.3,Wa,60,mono.60,3,W.acuminata,34,60,W.acuminata,60,1,Wa.3.16,16,100,0.022,2.7249,34,0,5,0,0.0801441176,0.44
Wa.3,Wa,60,mono.60,3,W.acuminata,34,60,W.acuminata,60,1,Wa.3.17,17,106,0.0617,2.7249,34,0,5,0,0.0801441176,0.44
Wa.3,Wa,60,mono.60,3,W.acuminata,34,60,W.acuminata,60,1,Wa.3.18,18,90,0.0156,2.7249,34,0,5,0,0.0801441176,0.44
Wa.3,Wa,60,mono.60,3,W.acuminata,34,60,W.acuminata,60,1,Wa.3.19,19,178,0.3454,2.7249,34,0,5,0,0.0801441176,0.44
Wa.3,Wa,60,mono.60,3,W.acuminata,34,60,W.acuminata,60,1,Wa.3.20,20,76,0.0131,2.7249,34,0,5,0,0.0801441176,0.44
Wa.3,Wa,60,mono.60,3,W.acuminata,34,60,W.acuminata,60,1,Wa.3.21,21,56,0.0082,2.7249,34,0,5,0,0.0801441176,0.44
Wa.3,Wa,60,mono.60,3,W.acuminata,34,60,W.acuminata,60,1,Wa.3.22,22,123,0.029,2.7249,34,0,5,0,0.0801441176,0.44
Wa.3,Wa,60,mono.60,3,W.acuminata,34,60,W.acuminata,60,1,Wa.3.23,23,103,0.021,2.7249,34,0,5,0,0.0801441176,0.44
Wa.3,Wa,60,mono.60,3,W.acuminata,34,60,W.acuminata,60,1,Wa.3.24,24,126,0.0201,2.7249,34,1,5,1,0.0801441176,0.44
Wa.3,Wa,60,mono.60,3,W.acuminata,34,60,W.acuminata,60,1,Wa.3.25,25,75,0.011,2.7249,34,0,5,0,0.0801441176,0.44
Wa.3,Wa,60,mono.60,3,W.acuminata,34,60,W.acuminata,60,1,Wa.3.26,26,146,0.0657,2.7249,34,1,5,1,0.0801441176,0.44
Wa.3,Wa,60,mono.60,3,W.acuminata,34,60,W.acuminata,60,1,Wa.3.27,27,109,0.2146,2.7249,34,0,5,0,0.0801441176,0.44
Wa.3,Wa,60,mono.60,3,W.acuminata,34,60,W.acuminata,60,1,Wa.3.28,28,199,0.1363,2.7249,34,1,5,3,0.0801441176,0.44
Wa.3,Wa,60,mono.60,3,W.acuminata,34,60,W.acuminata,60,1,Wa.3.29,29,93,0.091,2.7249,34,0,5,0,0.0801441176,0.44
Wa.3,Wa,60,mono.60,3,W.acuminata,34,60,W.acuminata,60,1,Wa.3.30,30,92,0.0456,2.7249,34,0,5,0,0.0801441176,0.44
Wa.3,Wa,60,mono.60,3,W.acuminata,34,60,W.acuminata,60,1,Wa.3.31,31,57,0.0128,2.7249,34,0,5,0,0.0801441176,0.44
Wa.3,Wa,60,mono.60,3,W.acuminata,34,60,W.acuminata,60,1,Wa.3.32,32,38,0.0021,2.7249,34,0,5,0,0.0801441176,0.44
Wa.3,Wa,60,mono.60,3,W.acuminata,34,60,W.acuminata,60,1,Wa.3.33,33,48,0.004,2.7249,34,0,5,0,0.0801441176,0.44
Wa.3,Wa,60,mono.60,3,W.acuminata,34,60,W.acuminata,60,1,Wa.3.34,34,67,0.01,2.7249,34,0,5,0,0.0801441176,0.44
Wa.4,Wa,60,mono.60,4,W.acuminata,25,60,W.acuminata,60,1,Wa.4.1,1,77,0.0105,2.3496,25,0,13,0,0.093984,
Wa.4,Wa,60,mono.60,4,W.acuminata,25,60,W.acuminata,60,1,Wa.4.2,2,55,0.0077,2.3496,25,0,13,0,0.093984,
Wa.4,Wa,60,mono.60,4,W.acuminata,25,60,W.acuminata,60,1,Wa.4.3,3,47,0.0072,2.3496,25,0,13,0,0.093984,
Wa.4,Wa,60,mono.60,4,W.acuminata,25,60,W.acuminata,60,1,Wa.4.4,4,60,0.0232,2.3496,25,0,13,0,0.093984,
Wa.4,Wa,60,mono.60,4,W.acuminata,25,60,W.acuminata,60,1,Wa.4.5,5,25,0.002,2.3496,25,0,13,0,0.093984,
Wa.4,Wa,60,mono.60,4,W.acuminata,25,60,W.acuminata,60,1,Wa.4.6,6,47,0.015,2.3496,25,0,13,0,0.093984,
Wa.4,Wa,60,mono.60,4,W.acuminata,25,60,W.acuminata,60,1,Wa.4.7,7,32,0.0112,2.3496,25,0,13,0,0.093984,
Wa.4,Wa,60,mono.60,4,W.acuminata,25,60,W.acuminata,60,1,Wa.4.8,8,55,0.009,2.3496,25,0,13,0,0.093984,
Wa.4,Wa,60,mono.60,4,W.acuminata,25,60,W.acuminata,60,1,Wa.4.9,9,103,0.0286,2.3496,25,0,13,0,0.093984,
Wa.4,Wa,60,mono.60,4,W.acuminata,25,60,W.acuminata,60,1,Wa.4.10,10,120,0.0592,2.3496,25,1,13,1,0.093984,
Wa.4,Wa,60,mono.60,4,W.acuminata,25,60,W.acuminata,60,1,Wa.4.11,11,152,0.1547,2.3496,25,1,13,3,0.093984,
Wa.4,Wa,60,mono.60,4,W.acuminata,25,60,W.acuminata,60,1,Wa.4.12,12,118,0.0317,2.3496,25,1,13,1,0.093984,
Wa.4,Wa,60,mono.60,4,W.acuminata,25,60,W.acuminata,60,1,Wa.4.13,13,115,0.0836,2.3496,25,0,13,0,0.093984,
Wa.4,Wa,60,mono.60,4,W.acuminata,25,60,W.acuminata,60,1,Wa.4.14,14,117,0.0266,2.3496,25,1,13,1,0.093984,
Wa.4,Wa,60,mono.60,4,W.acuminata,25,60,W.acuminata,60,1,Wa.4.15,15,130,0.2877,2.3496,25,0,13,0,0.093984,
Wa.4,Wa,60,mono.60,4,W.acuminata,25,60,W.acuminata,60,1,Wa.4.16,16,135,0.2618,2.3496,25,0,13,0,0.093984,
Wa.4,Wa,60,mono.60,4,W.acuminata,25,60,W.acuminata,60,1,Wa.4.17,17,160,0.172,2.3496,25,1,13,1,0.093984,
Wa.4,Wa,60,mono.60,4,W.acuminata,25,60,W.acuminata,60,1,Wa.4.18,18,190,0.1783,2.3496,25,1,13,3,0.093984,
Wa.4,Wa,60,mono.60,4,W.acuminata,25,60,W.acuminata,60,1,Wa.4.19,19,207,0.2139,2.3496,25,1,13,3,0.093984,
Wa.4,Wa,60,mono.60,4,W.acuminata,25,60,W.acuminata,60,1,Wa.4.20,20,168,0.1035,2.3496,25,1,13,3,0.093984,
Wa.4,Wa,60,mono.60,4,W.acuminata,25,60,W.acuminata,60,1,Wa.4.21,21,138,0.1119,2.3496,25,1,13,1,0.093984,
Wa.4,Wa,60,mono.60,4,W.acuminata,25,60,W.acuminata,60,1,Wa.4.22,22,150,0.0794,2.3496,25,1,13,4,0.093984,
Wa.4,Wa,60,mono.60,4,W.acuminata,25,60,W.acuminata,60,1,Wa.4.23,23,119,0.0606,2.3496,25,1,13,4,0.093984,
Wa.4,Wa,60,mono.60,4,W.acuminata,25,60,W.acuminata,60,1,Wa.4.24,24,200,0.2201,2.3496,25,1,13,7,0.093984,
Wa.4,Wa,60,mono.60,4,W.acuminata,25,60,W.acuminata,60,1,Wa.4.25,25,160,0.1902,2.3496,25,1,13,1,0.093984,
Wa.5,Wa,60,mono.60,5,W.acuminata,45,60,W.acuminata,60,1,Wa.5.1,1,120,0.0387,2.2684,45,1,20,1,0.0504088889,0.45
Wa.5,Wa,60,mono.60,5,W.acuminata,45,60,W.acuminata,60,1,Wa.5.2,2,43,0.0072,2.2684,45,0,20,0,0.0504088889,0.45
Wa.5,Wa,60,mono.60,5,W.acuminata,45,60,W.acuminata,60,1,Wa.5.3,3,141,0.0462,2.2684,45,1,20,1,0.0504088889,0.45
Wa.5,Wa,60,mono.60,5,W.acuminata,45,60,W.acuminata,60,1,Wa.5.4,4,52,0.0027,2.2684,45,0,20,0,0.0504088889,0.45
Wa.5,Wa,60,mono.60,5,W.acuminata,45,60,W.acuminata,60,1,Wa.5.5,5,75,0.0113,2.2684,45,1,20,1,0.0504088889,0.45
Wa.5,Wa,60,mono.60,5,W.acuminata,45,60,W.acuminata,60,1,Wa.5.6,6,170,0.1636,2.2684,45,1,20,1,0.0504088889,0.45
Wa.5,Wa,60,mono.60,5,W.acuminata,45,60,W.acuminata,60,1,Wa.5.7,7,180,0.1583,2.2684,45,1,20,2,0.0504088889,0.45
Wa.5,Wa,60,mono.60,5,W.acuminata,45,60,W.acuminata,60,1,Wa.5.8,8,203,0.1458,2.2684,45,1,20,6,0.0504088889,0.45
Wa.5,Wa,60,mono.60,5,W.acuminata,45,60,W.acuminata,60,1,Wa.5.9,9,205,0.0902,2.2684,45,1,20,4,0.0504088889,0.45
Wa.5,Wa,60,mono.60,5,W.acuminata,45,60,W.acuminata,60,1,Wa.5.10,10,200,0.2041,2.2684,45,1,20,5,0.0504088889,0.45
Wa.5,Wa,60,mono.60,5,W.acuminata,45,60,W.acuminata,60,1,Wa.5.11,11,100,0.0155,2.2684,45,0,20,0,0.0504088889,0.45
Wa.5,Wa,60,mono.60,5,W.acuminata,45,60,W.acuminata,60,1,Wa.5.12,12,46,0.0035,2.2684,45,0,20,0,0.0504088889,0.45
Wa.5,Wa,60,mono.60,5,W.acuminata,45,60,W.acuminata,60,1,Wa.5.13,13,80,0.0067,2.2684,45,0,20,0,0.0504088889,0.45
Wa.5,Wa,60,mono.60,5,W.acuminata,45,60,W.acuminata,60,1,Wa.5.14,14,145,0.0223,2.2684,45,0,20,0,0.0504088889,0.45
Wa.5,Wa,60,mono.60,5,W.acuminata,45,60,W.acuminata,60,1,Wa.5.15,15,82,0.0251,2.2684,45,0,20,0,0.0504088889,0.45
Wa.5,Wa,60,mono.60,5,W.acuminata,45,60,W.acuminata,60,1,Wa.5.16,16,120,0.0358,2.2684,45,0,20,0,0.0504088889,0.45
Wa.5,Wa,60,mono.60,5,W.acuminata,45,60,W.acuminata,60,1,Wa.5.17,17,225,0.1532,2.2684,45,1,20,8,0.0504088889,0.45
Wa.5,Wa,60,mono.60,5,W.acuminata,45,60,W.acuminata,60,1,Wa.5.18,18,175,0.0529,2.2684,45,1,20,1,0.0504088889,0.45
Wa.5,Wa,60,mono.60,5,W.acuminata,45,60,W.acuminata,60,1,Wa.5.19,19,185,0.1076,2.2684,45,1,20,2,0.0504088889,0.45
Wa.5,Wa,60,mono.60,5,W.acuminata,45,60,W.acuminata,60,1,Wa.5.20,20,87,0.0091,2.2684,45,0,20,0,0.0504088889,0.45
Wa.5,Wa,60,mono.60,5,W.acuminata,45,60,W.acuminata,60,1,Wa.5.21,21,115,0.0771,2.2684,45,0,20,0,0.0504088889,0.45
Wa.5,Wa,60,mono.60,5,W.acuminata,45,60,W.acuminata,60,1,Wa.5.22,22,93,0.0061,2.2684,45,0,20,0,0.0504088889,0.45
Wa.5,Wa,60,mono.60,5,W.acuminata,45,60,W.acuminata,60,1,Wa.5.23,23,127,0.0418,2.2684,45,0,20,0,0.0504088889,0.45
Wa.5,Wa,60,mono.60,5,W.acuminata,45,60,W.acuminata,60,1,Wa.5.24,24,117,0.0494,2.2684,45,0,20,0,0.0504088889,0.45
Wa.5,Wa,60,mono.60,5,W.acuminata,45,60,W.acuminata,60,1,Wa.5.25,25,172,0.035,2.2684,45,1,20,1,0.0504088889,0.45
Wa.5,Wa,60,mono.60,5,W.acuminata,45,60,W.acuminata,60,1,Wa.5.26,26,83,0.019,2.2684,45,1,20,1,0.0504088889,0.45
Wa.5,Wa,60,mono.60,5,W.acuminata,45,60,W.acuminata,60,1,Wa.5.27,27,41,0.0017,2.2684,45,0,20,0,0.0504088889,0.45
Wa.5,Wa,60,mono.60,5,W.acuminata,45,60,W.acuminata,60,1,Wa.5.28,28,62,0.0043,2.2684,45,0,20,0,0.0504088889,0.45
Wa.5,Wa,60,mono.60,5,W.acuminata,45,60,W.acuminata,60,1,Wa.5.29,29,77,0.0078,2.2684,45,0,20,0,0.0504088889,0.45
Wa.5,Wa,60,mono.60,5,W.acuminata,45,60,W.acuminata,60,1,Wa.5.30,30,65,0.005,2.2684,45,0,20,0,0.0504088889,0.45
Wa.5,Wa,60,mono.60,5,W.acuminata,45,60,W.acuminata,60,1,Wa.5.31,31,61,0.0043,2.2684,45,0,20,0,0.0504088889,0.45
Wa.5,Wa,60,mono.60,5,W.acuminata,45,60,W.acuminata,60,1,Wa.5.32,32,135,0.0554,2.2684,45,1,20,1,0.0504088889,0.45
Wa.5,Wa,60,mono.60,5,W.acuminata,45,60,W.acuminata,60,1,Wa.5.33,33,81,0.0072,2.2684,45,0,20,0,0.0504088889,0.45
Wa.5,Wa,60,mono.60,5,W.acuminata,45,60,W.acuminata,60,1,Wa.5.34,34,63,0.0062,2.2684,45,0,20,0,0.0504088889,0.45
Wa.5,Wa,60,mono.60,5,W.acuminata,45,60,W.acuminata,60,1,Wa.5.35,35,106,0.0302,2.2684,45,1,20,1,0.0504088889,0.45
Wa.5,Wa,60,mono.60,5,W.acuminata,45,60,W.acuminata,60,1,Wa.5.36,36,61,0.0038,2.2684,45,0,20,0,0.0504088889,0.45
Wa.5,Wa,60,mono.60,5,W.acuminata,45,60,W.acuminata,60,1,Wa.5.37,37,64,0.0169,2.2684,45,0,20,0,0.0504088889,0.45
Wa.5,Wa,60,mono.60,5,W.acuminata,45,60,W.acuminata,60,1,Wa.5.38,38,59,0.0133,2.2684,45,0,20,0,0.0504088889,0.45
Wa.5,Wa,60,mono.60,5,W.acuminata,45,60,W.acuminata,60,1,Wa.5.39,39,80,0.0127,2.2684,45,0,20,0,0.0504088889,0.45
Wa.5,Wa,60,mono.60,5,W.acuminata,45,60,W.acuminata,60,1,Wa.5.40,40,151,0.0608,2.2684,45,1,20,1,0.0504088889,0.45
Wa.5,Wa,60,mono.60,5,W.acuminata,45,60,W.acuminata,60,1,Wa.5.41,41,137,0.0827,2.2684,45,0,20,0,0.0504088889,0.45
Wa.5,Wa,60,mono.60,5,W.acuminata,45,60,W.acuminata,60,1,Wa.5.42,42,186,0.121,2.2684,45,1,20,1,0.0504088889,0.45
Wa.5,Wa,60,mono.60,5,W.acuminata,45,60,W.acuminata,60,1,Wa.5.43,43,128,0.045,2.2684,45,1,20,1,0.0504088889,0.45
Wa.5,Wa,60,mono.60,5,W.acuminata,45,60,W.acuminata,60,1,Wa.5.44,44,180,0.0931,2.2684,45,1,20,4,0.0504088889,0.45
