Block,Transect,Pair,Plot.ID,Treatment,Species,Count,Plant.no,Exotic,Date,Seed.mass.available,Value.mg,Annual.perrennial 
13,N,4,13.N.4.L,Litter,C.colorata,40,25,0,27-Aug-13,1,0.005954861,Annual
13,N,4,13.N.4.L,Litter,C.colorata,40,26,0,27-Aug-13,1,0.005954861,Annual
13,N,4,13.N.4.L,Litter,C.colorata,40,27,0,27-Aug-13,1,0.005954861,Annual
13,N,4,13.N.4.L,Litter,C.colorata,40,28,0,27-Aug-13,1,0.005954861,Annual
13,N,4,13.N.4.L,Litter,C.colorata,40,29,0,27-Aug-13,1,0.005954861,Annual
13,N,4,13.N.4.L,Litter,C.colorata,40,30,0,27-Aug-13,1,0.005954861,Annual
13,N,4,13.N.4.L,Litter,C.colorata,40,31,0,27-Aug-13,1,0.005954861,Annual
13,N,4,13.N.4.L,Litter,C.colorata,40,32,0,27-Aug-13,1,0.005954861,Annual
13,N,4,13.N.4.L,Litter,C.colorata,40,33,0,27-Aug-13,1,0.005954861,Annual
13,N,4,13.N.4.L,Litter,C.colorata,40,34,0,27-Aug-13,1,0.005954861,Annual
13,N,4,13.N.4.L,Litter,C.colorata,40,35,0,27-Aug-13,1,0.005954861,Annual
13,N,4,13.N.4.L,Litter,C.colorata,40,36,0,27-Aug-13,1,0.005954861,Annual
13,N,4,13.N.4.L,Litter,C.colorata,40,37,0,27-Aug-13,1,0.005954861,Annual
13,N,4,13.N.4.L,Litter,C.colorata,40,38,0,27-Aug-13,1,0.005954861,Annual
13,N,4,13.N.4.L,Litter,C.colorata,40,39,0,27-Aug-13,1,0.005954861,Annual
13,N,4,13.N.4.L,Litter,C.colorata,40,40,0,27-Aug-13,1,0.005954861,Annual
13,N,5,13.N.5.L,Litter,C.colorata,6,1,0,27-Aug-13,1,0.005954861,Annual
13,N,5,13.N.5.L,Litter,C.colorata,6,2,0,27-Aug-13,1,0.005954861,Annual
13,N,5,13.N.5.L,Litter,C.colorata,6,3,0,27-Aug-13,1,0.005954861,Annual
13,N,5,13.N.5.L,Litter,C.colorata,6,4,0,27-Aug-13,1,0.005954861,Annual
13,N,5,13.N.5.L,Litter,C.colorata,6,5,0,27-Aug-13,1,0.005954861,Annual
13,N,5,13.N.5.L,Litter,C.colorata,6,6,0,27-Aug-13,1,0.005954861,Annual
13,S,1,13.S.1.C,Control,C.colorata,50,1,0,27-Aug-13,1,0.005954861,Annual
13,S,1,13.S.1.C,Control,C.colorata,50,2,0,27-Aug-13,1,0.005954861,Annual
13,S,1,13.S.1.C,Control,C.colorata,50,3,0,27-Aug-13,1,0.005954861,Annual
13,S,1,13.S.1.C,Control,C.colorata,50,4,0,27-Aug-13,1,0.005954861,Annual
13,S,1,13.S.1.C,Control,C.colorata,50,5,0,27-Aug-13,1,0.005954861,Annual
13,S,1,13.S.1.C,Control,C.colorata,50,6,0,27-Aug-13,1,0.005954861,Annual
13,S,1,13.S.1.C,Control,C.colorata,50,7,0,27-Aug-13,1,0.005954861,Annual
13,S,1,13.S.1.C,Control,C.colorata,50,8,0,27-Aug-13,1,0.005954861,Annual
13,S,1,13.S.1.C,Control,C.colorata,50,9,0,27-Aug-13,1,0.005954861,Annual
13,S,1,13.S.1.C,Control,C.colorata,50,10,0,27-Aug-13,1,0.005954861,Annual
13,S,1,13.S.1.C,Control,C.colorata,50,11,0,27-Aug-13,1,0.005954861,Annual
13,S,1,13.S.1.C,Control,C.colorata,50,12,0,27-Aug-13,1,0.005954861,Annual
13,S,1,13.S.1.C,Control,C.colorata,50,13,0,27-Aug-13,1,0.005954861,Annual
13,S,1,13.S.1.C,Control,C.colorata,50,14,0,27-Aug-13,1,0.005954861,Annual
13,S,1,13.S.1.C,Control,C.colorata,50,15,0,27-Aug-13,1,0.005954861,Annual
13,S,1,13.S.1.C,Control,C.colorata,50,16,0,27-Aug-13,1,0.005954861,Annual
13,S,1,13.S.1.C,Control,C.colorata,50,17,0,27-Aug-13,1,0.005954861,Annual
13,S,1,13.S.1.C,Control,C.colorata,50,18,0,27-Aug-13,1,0.005954861,Annual
13,S,1,13.S.1.C,Control,C.colorata,50,19,0,27-Aug-13,1,0.005954861,Annual
13,S,1,13.S.1.C,Control,C.colorata,50,20,0,27-Aug-13,1,0.005954861,Annual
13,S,1,13.S.1.C,Control,C.colorata,50,21,0,27-Aug-13,1,0.005954861,Annual
13,S,1,13.S.1.C,Control,C.colorata,50,22,0,27-Aug-13,1,0.005954861,Annual
13,S,1,13.S.1.C,Control,C.colorata,50,23,0,27-Aug-13,1,0.005954861,Annual
13,S,1,13.S.1.C,Control,C.colorata,50,24,0,27-Aug-13,1,0.005954861,Annual
13,S,1,13.S.1.C,Control,C.colorata,50,25,0,27-Aug-13,1,0.005954861,Annual
13,S,1,13.S.1.C,Control,C.colorata,50,26,0,27-Aug-13,1,0.005954861,Annual
13,S,1,13.S.1.C,Control,C.colorata,50,27,0,27-Aug-13,1,0.005954861,Annual
13,S,1,13.S.1.C,Control,C.colorata,50,28,0,27-Aug-13,1,0.005954861,Annual
13,S,1,13.S.1.C,Control,C.colorata,50,29,0,27-Aug-13,1,0.005954861,Annual
13,S,1,13.S.1.C,Control,C.colorata,50,30,0,27-Aug-13,1,0.005954861,Annual
13,S,1,13.S.1.C,Control,C.colorata,50,31,0,27-Aug-13,1,0.005954861,Annual
13,S,1,13.S.1.C,Control,C.colorata,50,32,0,27-Aug-13,1,0.005954861,Annual
13,S,1,13.S.1.C,Control,C.colorata,50,33,0,27-Aug-13,1,0.005954861,Annual
13,S,1,13.S.1.C,Control,C.colorata,50,34,0,27-Aug-13,1,0.005954861,Annual
13,S,1,13.S.1.C,Control,C.colorata,50,35,0,27-Aug-13,1,0.005954861,Annual
13,S,1,13.S.1.C,Control,C.colorata,50,36,0,27-Aug-13,1,0.005954861,Annual
13,S,1,13.S.1.C,Control,C.colorata,50,37,0,27-Aug-13,1,0.005954861,Annual
13,S,1,13.S.1.C,Control,C.colorata,50,38,0,27-Aug-13,1,0.005954861,Annual
13,S,1,13.S.1.C,Control,C.colorata,50,39,0,27-Aug-13,1,0.005954861,Annual
13,S,1,13.S.1.C,Control,C.colorata,50,40,0,27-Aug-13,1,0.005954861,Annual
13,S,1,13.S.1.C,Control,C.colorata,50,41,0,27-Aug-13,1,0.005954861,Annual
13,S,1,13.S.1.C,Control,C.colorata,50,42,0,27-Aug-13,1,0.005954861,Annual
13,S,1,13.S.1.C,Control,C.colorata,50,43,0,27-Aug-13,1,0.005954861,Annual
13,S,1,13.S.1.C,Control,C.colorata,50,44,0,27-Aug-13,1,0.005954861,Annual
13,S,1,13.S.1.C,Control,C.colorata,50,45,0,27-Aug-13,1,0.005954861,Annual
13,S,1,13.S.1.C,Control,C.colorata,50,46,0,27-Aug-13,1,0.005954861,Annual
13,S,1,13.S.1.C,Control,C.colorata,50,47,0,27-Aug-13,1,0.005954861,Annual
13,S,1,13.S.1.C,Control,C.colorata,50,48,0,27-Aug-13,1,0.005954861,Annual
13,S,1,13.S.1.C,Control,C.colorata,50,49,0,27-Aug-13,1,0.005954861,Annual
13,S,1,13.S.1.C,Control,C.colorata,50,50,0,27-Aug-13,1,0.005954861,Annual
13,S,1,13.S.1.L,Litter,C.colorata,50,1,0,27-Aug-13,1,0.005954861,Annual
13,S,1,13.S.1.L,Litter,C.colorata,50,2,0,27-Aug-13,1,0.005954861,Annual
13,S,1,13.S.1.L,Litter,C.colorata,50,3,0,27-Aug-13,1,0.005954861,Annual
13,S,1,13.S.1.L,Litter,C.colorata,50,4,0,27-Aug-13,1,0.005954861,Annual
13,S,1,13.S.1.L,Litter,C.colorata,50,5,0,27-Aug-13,1,0.005954861,Annual
13,S,1,13.S.1.L,Litter,C.colorata,50,6,0,27-Aug-13,1,0.005954861,Annual
13,S,1,13.S.1.L,Litter,C.colorata,50,7,0,27-Aug-13,1,0.005954861,Annual
13,S,1,13.S.1.L,Litter,C.colorata,50,8,0,27-Aug-13,1,0.005954861,Annual
13,S,1,13.S.1.L,Litter,C.colorata,50,9,0,27-Aug-13,1,0.005954861,Annual
13,S,1,13.S.1.L,Litter,C.colorata,50,10,0,27-Aug-13,1,0.005954861,Annual
13,S,1,13.S.1.L,Litter,C.colorata,50,11,0,27-Aug-13,1,0.005954861,Annual
13,S,1,13.S.1.L,Litter,C.colorata,50,12,0,27-Aug-13,1,0.005954861,Annual
13,S,1,13.S.1.L,Litter,C.colorata,50,13,0,27-Aug-13,1,0.005954861,Annual
13,S,1,13.S.1.L,Litter,C.colorata,50,14,0,27-Aug-13,1,0.005954861,Annual
13,S,1,13.S.1.L,Litter,C.colorata,50,15,0,27-Aug-13,1,0.005954861,Annual
13,S,1,13.S.1.L,Litter,C.colorata,50,16,0,27-Aug-13,1,0.005954861,Annual
13,S,1,13.S.1.L,Litter,C.colorata,50,17,0,27-Aug-13,1,0.005954861,Annual
13,S,1,13.S.1.L,Litter,C.colorata,50,18,0,27-Aug-13,1,0.005954861,Annual
13,S,1,13.S.1.L,Litter,C.colorata,50,19,0,27-Aug-13,1,0.005954861,Annual
13,S,1,13.S.1.L,Litter,C.colorata,50,20,0,27-Aug-13,1,0.005954861,Annual
13,S,1,13.S.1.L,Litter,C.colorata,50,21,0,27-Aug-13,1,0.005954861,Annual
13,S,1,13.S.1.L,Litter,C.colorata,50,22,0,27-Aug-13,1,0.005954861,Annual
13,S,1,13.S.1.L,Litter,C.colorata,50,23,0,27-Aug-13,1,0.005954861,Annual
13,S,1,13.S.1.L,Litter,C.colorata,50,24,0,27-Aug-13,1,0.005954861,Annual
13,S,1,13.S.1.L,Litter,C.colorata,50,25,0,27-Aug-13,1,0.005954861,Annual
13,S,1,13.S.1.L,Litter,C.colorata,50,26,0,27-Aug-13,1,0.005954861,Annual
13,S,1,13.S.1.L,Litter,C.colorata,50,27,0,27-Aug-13,1,0.005954861,Annual
13,S,1,13.S.1.L,Litter,C.colorata,50,28,0,27-Aug-13,1,0.005954861,Annual
13,S,1,13.S.1.L,Litter,C.colorata,50,29,0,27-Aug-13,1,0.005954861,Annual
13,S,1,13.S.1.L,Litter,C.colorata,50,30,0,27-Aug-13,1,0.005954861,Annual
13,S,1,13.S.1.L,Litter,C.colorata,50,31,0,27-Aug-13,1,0.005954861,Annual
13,S,1,13.S.1.L,Litter,C.colorata,50,32,0,27-Aug-13,1,0.005954861,Annual
13,S,1,13.S.1.L,Litter,C.colorata,50,33,0,27-Aug-13,1,0.005954861,Annual
13,S,1,13.S.1.L,Litter,C.colorata,50,34,0,27-Aug-13,1,0.005954861,Annual
13,S,1,13.S.1.L,Litter,C.colorata,50,35,0,27-Aug-13,1,0.005954861,Annual
13,S,1,13.S.1.L,Litter,C.colorata,50,36,0,27-Aug-13,1,0.005954861,Annual
13,S,1,13.S.1.L,Litter,C.colorata,50,37,0,27-Aug-13,1,0.005954861,Annual
13,S,1,13.S.1.L,Litter,C.colorata,50,38,0,27-Aug-13,1,0.005954861,Annual
13,S,1,13.S.1.L,Litter,C.colorata,50,39,0,27-Aug-13,1,0.005954861,Annual
13,S,1,13.S.1.L,Litter,C.colorata,50,40,0,27-Aug-13,1,0.005954861,Annual
13,S,1,13.S.1.L,Litter,C.colorata,50,41,0,27-Aug-13,1,0.005954861,Annual
13,S,1,13.S.1.L,Litter,C.colorata,50,42,0,27-Aug-13,1,0.005954861,Annual
13,S,1,13.S.1.L,Litter,C.colorata,50,43,0,27-Aug-13,1,0.005954861,Annual
13,S,1,13.S.1.L,Litter,C.colorata,50,44,0,27-Aug-13,1,0.005954861,Annual
13,S,1,13.S.1.L,Litter,C.colorata,50,45,0,27-Aug-13,1,0.005954861,Annual
13,S,1,13.S.1.L,Litter,C.colorata,50,46,0,27-Aug-13,1,0.005954861,Annual
13,S,1,13.S.1.L,Litter,C.colorata,50,47,0,27-Aug-13,1,0.005954861,Annual
13,S,1,13.S.1.L,Litter,C.colorata,50,48,0,27-Aug-13,1,0.005954861,Annual
13,S,1,13.S.1.L,Litter,C.colorata,50,49,0,27-Aug-13,1,0.005954861,Annual
13,S,1,13.S.1.L,Litter,C.colorata,50,50,0,27-Aug-13,1,0.005954861,Annual
13,S,2,13.S.2.C,Control,C.colorata,22,1,0,27-Aug-13,1,0.005954861,Annual
13,S,2,13.S.2.C,Control,C.colorata,22,2,0,27-Aug-13,1,0.005954861,Annual
13,S,2,13.S.2.C,Control,C.colorata,22,3,0,27-Aug-13,1,0.005954861,Annual
13,S,2,13.S.2.C,Control,C.colorata,22,4,0,27-Aug-13,1,0.005954861,Annual
13,S,2,13.S.2.C,Control,C.colorata,22,5,0,27-Aug-13,1,0.005954861,Annual
13,S,2,13.S.2.C,Control,C.colorata,22,6,0,27-Aug-13,1,0.005954861,Annual
13,S,2,13.S.2.C,Control,C.colorata,22,7,0,27-Aug-13,1,0.005954861,Annual
13,S,2,13.S.2.C,Control,C.colorata,22,8,0,27-Aug-13,1,0.005954861,Annual
13,S,2,13.S.2.C,Control,C.colorata,22,9,0,27-Aug-13,1,0.005954861,Annual
13,S,2,13.S.2.C,Control,C.colorata,22,10,0,27-Aug-13,1,0.005954861,Annual
13,S,2,13.S.2.C,Control,C.colorata,22,11,0,27-Aug-13,1,0.005954861,Annual
13,S,2,13.S.2.C,Control,C.colorata,22,12,0,27-Aug-13,1,0.005954861,Annual
13,S,2,13.S.2.C,Control,C.colorata,22,13,0,27-Aug-13,1,0.005954861,Annual
13,S,2,13.S.2.C,Control,C.colorata,22,14,0,27-Aug-13,1,0.005954861,Annual
13,S,2,13.S.2.C,Control,C.colorata,22,15,0,27-Aug-13,1,0.005954861,Annual
13,S,2,13.S.2.C,Control,C.colorata,22,16,0,27-Aug-13,1,0.005954861,Annual
13,S,2,13.S.2.C,Control,C.colorata,22,17,0,27-Aug-13,1,0.005954861,Annual
13,S,2,13.S.2.C,Control,C.colorata,22,18,0,27-Aug-13,1,0.005954861,Annual
13,S,2,13.S.2.C,Control,C.colorata,22,19,0,27-Aug-13,1,0.005954861,Annual
13,S,2,13.S.2.C,Control,C.colorata,22,20,0,27-Aug-13,1,0.005954861,Annual
13,S,2,13.S.2.C,Control,C.colorata,22,21,0,27-Aug-13,1,0.005954861,Annual
13,S,2,13.S.2.C,Control,C.colorata,22,22,0,27-Aug-13,1,0.005954861,Annual
13,S,2,13.S.2.L,Litter,C.colorata,40,1,0,27-Aug-13,1,0.005954861,Annual
13,S,2,13.S.2.L,Litter,C.colorata,40,2,0,27-Aug-13,1,0.005954861,Annual
13,S,2,13.S.2.L,Litter,C.colorata,40,3,0,27-Aug-13,1,0.005954861,Annual
13,S,2,13.S.2.L,Litter,C.colorata,40,4,0,27-Aug-13,1,0.005954861,Annual
13,S,2,13.S.2.L,Litter,C.colorata,40,5,0,27-Aug-13,1,0.005954861,Annual
13,S,2,13.S.2.L,Litter,C.colorata,40,6,0,27-Aug-13,1,0.005954861,Annual
13,S,2,13.S.2.L,Litter,C.colorata,40,7,0,27-Aug-13,1,0.005954861,Annual
13,S,2,13.S.2.L,Litter,C.colorata,40,8,0,27-Aug-13,1,0.005954861,Annual
13,S,2,13.S.2.L,Litter,C.colorata,40,9,0,27-Aug-13,1,0.005954861,Annual
13,S,2,13.S.2.L,Litter,C.colorata,40,10,0,27-Aug-13,1,0.005954861,Annual
13,S,2,13.S.2.L,Litter,C.colorata,40,11,0,27-Aug-13,1,0.005954861,Annual
13,S,2,13.S.2.L,Litter,C.colorata,40,12,0,27-Aug-13,1,0.005954861,Annual
13,S,2,13.S.2.L,Litter,C.colorata,40,13,0,27-Aug-13,1,0.005954861,Annual
13,S,2,13.S.2.L,Litter,C.colorata,40,14,0,27-Aug-13,1,0.005954861,Annual
13,S,2,13.S.2.L,Litter,C.colorata,40,15,0,27-Aug-13,1,0.005954861,Annual
13,S,2,13.S.2.L,Litter,C.colorata,40,16,0,27-Aug-13,1,0.005954861,Annual
13,S,2,13.S.2.L,Litter,C.colorata,40,17,0,27-Aug-13,1,0.005954861,Annual
13,S,2,13.S.2.L,Litter,C.colorata,40,18,0,27-Aug-13,1,0.005954861,Annual
13,S,2,13.S.2.L,Litter,C.colorata,40,19,0,27-Aug-13,1,0.005954861,Annual
13,S,2,13.S.2.L,Litter,C.colorata,40,20,0,27-Aug-13,1,0.005954861,Annual
13,S,2,13.S.2.L,Litter,C.colorata,40,21,0,27-Aug-13,1,0.005954861,Annual
13,S,2,13.S.2.L,Litter,C.colorata,40,22,0,27-Aug-13,1,0.005954861,Annual
13,S,2,13.S.2.L,Litter,C.colorata,40,23,0,27-Aug-13,1,0.005954861,Annual
13,S,2,13.S.2.L,Litter,C.colorata,40,24,0,27-Aug-13,1,0.005954861,Annual
13,S,2,13.S.2.L,Litter,C.colorata,40,25,0,27-Aug-13,1,0.005954861,Annual
13,S,2,13.S.2.L,Litter,C.colorata,40,26,0,27-Aug-13,1,0.005954861,Annual
13,S,2,13.S.2.L,Litter,C.colorata,40,27,0,27-Aug-13,1,0.005954861,Annual
13,S,2,13.S.2.L,Litter,C.colorata,40,28,0,27-Aug-13,1,0.005954861,Annual
13,S,2,13.S.2.L,Litter,C.colorata,40,29,0,27-Aug-13,1,0.005954861,Annual
13,S,2,13.S.2.L,Litter,C.colorata,40,30,0,27-Aug-13,1,0.005954861,Annual
13,S,2,13.S.2.L,Litter,C.colorata,40,31,0,27-Aug-13,1,0.005954861,Annual
13,S,2,13.S.2.L,Litter,C.colorata,40,32,0,27-Aug-13,1,0.005954861,Annual
13,S,2,13.S.2.L,Litter,C.colorata,40,33,0,27-Aug-13,1,0.005954861,Annual
13,S,2,13.S.2.L,Litter,C.colorata,40,34,0,27-Aug-13,1,0.005954861,Annual
13,S,2,13.S.2.L,Litter,C.colorata,40,35,0,27-Aug-13,1,0.005954861,Annual
13,S,2,13.S.2.L,Litter,C.colorata,40,36,0,27-Aug-13,1,0.005954861,Annual
13,S,2,13.S.2.L,Litter,C.colorata,40,37,0,27-Aug-13,1,0.005954861,Annual
13,S,2,13.S.2.L,Litter,C.colorata,40,38,0,27-Aug-13,1,0.005954861,Annual
13,S,2,13.S.2.L,Litter,C.colorata,40,39,0,27-Aug-13,1,0.005954861,Annual
13,S,2,13.S.2.L,Litter,C.colorata,40,40,0,27-Aug-13,1,0.005954861,Annual
13,S,3,13.S.3.C,Control,C.colorata,20,1,0,27-Aug-13,1,0.005954861,Annual
13,S,3,13.S.3.C,Control,C.colorata,20,2,0,27-Aug-13,1,0.005954861,Annual
13,S,3,13.S.3.C,Control,C.colorata,20,3,0,27-Aug-13,1,0.005954861,Annual
13,S,3,13.S.3.C,Control,C.colorata,20,4,0,27-Aug-13,1,0.005954861,Annual
13,S,3,13.S.3.C,Control,C.colorata,20,5,0,27-Aug-13,1,0.005954861,Annual
13,S,3,13.S.3.C,Control,C.colorata,20,6,0,27-Aug-13,1,0.005954861,Annual
13,S,3,13.S.3.C,Control,C.colorata,20,7,0,27-Aug-13,1,0.005954861,Annual
13,S,3,13.S.3.C,Control,C.colorata,20,8,0,27-Aug-13,1,0.005954861,Annual
13,S,3,13.S.3.C,Control,C.colorata,20,9,0,27-Aug-13,1,0.005954861,Annual
13,S,3,13.S.3.C,Control,C.colorata,20,10,0,27-Aug-13,1,0.005954861,Annual
13,S,3,13.S.3.C,Control,C.colorata,20,11,0,27-Aug-13,1,0.005954861,Annual
13,S,3,13.S.3.C,Control,C.colorata,20,12,0,27-Aug-13,1,0.005954861,Annual
13,S,3,13.S.3.C,Control,C.colorata,20,13,0,27-Aug-13,1,0.005954861,Annual
13,S,3,13.S.3.C,Control,C.colorata,20,14,0,27-Aug-13,1,0.005954861,Annual
13,S,3,13.S.3.C,Control,C.colorata,20,15,0,27-Aug-13,1,0.005954861,Annual
13,S,3,13.S.3.C,Control,C.colorata,20,16,0,27-Aug-13,1,0.005954861,Annual
13,S,3,13.S.3.C,Control,C.colorata,20,17,0,27-Aug-13,1,0.005954861,Annual
13,S,3,13.S.3.C,Control,C.colorata,20,18,0,27-Aug-13,1,0.005954861,Annual
13,S,3,13.S.3.C,Control,C.colorata,20,19,0,27-Aug-13,1,0.005954861,Annual
13,S,3,13.S.3.C,Control,C.colorata,20,20,0,27-Aug-13,1,0.005954861,Annual
13,S,3,13.S.3.L,Litter,C.colorata,2,1,0,27-Aug-13,1,0.005954861,Annual
13,S,3,13.S.3.L,Litter,C.colorata,2,2,0,27-Aug-13,1,0.005954861,Annual
13,S,4,13.S.4.C,Control,C.colorata,4,1,0,27-Aug-13,1,0.005954861,Annual
13,S,4,13.S.4.C,Control,C.colorata,4,2,0,27-Aug-13,1,0.005954861,Annual
13,S,4,13.S.4.C,Control,C.colorata,4,3,0,27-Aug-13,1,0.005954861,Annual
13,S,4,13.S.4.C,Control,C.colorata,4,4,0,27-Aug-13,1,0.005954861,Annual
13,S,4,13.S.4.L,Litter,C.colorata,9,1,0,27-Aug-13,1,0.005954861,Annual
13,S,4,13.S.4.L,Litter,C.colorata,9,2,0,27-Aug-13,1,0.005954861,Annual
13,S,4,13.S.4.L,Litter,C.colorata,9,3,0,27-Aug-13,1,0.005954861,Annual
13,S,4,13.S.4.L,Litter,C.colorata,9,4,0,27-Aug-13,1,0.005954861,Annual
13,S,4,13.S.4.L,Litter,C.colorata,9,5,0,27-Aug-13,1,0.005954861,Annual
13,S,4,13.S.4.L,Litter,C.colorata,9,6,0,27-Aug-13,1,0.005954861,Annual
13,S,4,13.S.4.L,Litter,C.colorata,9,7,0,27-Aug-13,1,0.005954861,Annual
13,S,4,13.S.4.L,Litter,C.colorata,9,8,0,27-Aug-13,1,0.005954861,Annual
13,S,4,13.S.4.L,Litter,C.colorata,9,9,0,27-Aug-13,1,0.005954861,Annual
13,S,5,13.S.5.C,Control,C.colorata,12,1,0,27-Aug-13,1,0.005954861,Annual
13,S,5,13.S.5.C,Control,C.colorata,12,2,0,27-Aug-13,1,0.005954861,Annual
13,S,5,13.S.5.C,Control,C.colorata,12,3,0,27-Aug-13,1,0.005954861,Annual
13,S,5,13.S.5.C,Control,C.colorata,12,4,0,27-Aug-13,1,0.005954861,Annual
13,S,5,13.S.5.C,Control,C.colorata,12,5,0,27-Aug-13,1,0.005954861,Annual
13,S,5,13.S.5.C,Control,C.colorata,12,6,0,27-Aug-13,1,0.005954861,Annual
13,S,5,13.S.5.C,Control,C.colorata,12,7,0,27-Aug-13,1,0.005954861,Annual
13,S,5,13.S.5.C,Control,C.colorata,12,8,0,27-Aug-13,1,0.005954861,Annual
13,S,5,13.S.5.C,Control,C.colorata,12,9,0,27-Aug-13,1,0.005954861,Annual
13,S,5,13.S.5.C,Control,C.colorata,12,10,0,27-Aug-13,1,0.005954861,Annual
13,S,5,13.S.5.C,Control,C.colorata,12,11,0,27-Aug-13,1,0.005954861,Annual
13,S,5,13.S.5.C,Control,C.colorata,12,12,0,27-Aug-13,1,0.005954861,Annual
13,S,5,13.S.5.L,Litter,C.colorata,24,1,0,27-Aug-13,1,0.005954861,Annual
13,S,5,13.S.5.L,Litter,C.colorata,24,2,0,27-Aug-13,1,0.005954861,Annual
13,S,5,13.S.5.L,Litter,C.colorata,24,3,0,27-Aug-13,1,0.005954861,Annual
13,S,5,13.S.5.L,Litter,C.colorata,24,4,0,27-Aug-13,1,0.005954861,Annual
13,S,5,13.S.5.L,Litter,C.colorata,24,5,0,27-Aug-13,1,0.005954861,Annual
13,S,5,13.S.5.L,Litter,C.colorata,24,6,0,27-Aug-13,1,0.005954861,Annual
13,S,5,13.S.5.L,Litter,C.colorata,24,7,0,27-Aug-13,1,0.005954861,Annual
13,S,5,13.S.5.L,Litter,C.colorata,24,8,0,27-Aug-13,1,0.005954861,Annual
13,S,5,13.S.5.L,Litter,C.colorata,24,9,0,27-Aug-13,1,0.005954861,Annual
13,S,5,13.S.5.L,Litter,C.colorata,24,10,0,27-Aug-13,1,0.005954861,Annual
13,S,5,13.S.5.L,Litter,C.colorata,24,11,0,27-Aug-13,1,0.005954861,Annual
13,S,5,13.S.5.L,Litter,C.colorata,24,12,0,27-Aug-13,1,0.005954861,Annual
13,S,5,13.S.5.L,Litter,C.colorata,24,13,0,27-Aug-13,1,0.005954861,Annual
13,S,5,13.S.5.L,Litter,C.colorata,24,14,0,27-Aug-13,1,0.005954861,Annual
13,S,5,13.S.5.L,Litter,C.colorata,24,15,0,27-Aug-13,1,0.005954861,Annual
13,S,5,13.S.5.L,Litter,C.colorata,24,16,0,27-Aug-13,1,0.005954861,Annual
13,S,5,13.S.5.L,Litter,C.colorata,24,17,0,27-Aug-13,1,0.005954861,Annual
13,S,5,13.S.5.L,Litter,C.colorata,24,18,0,27-Aug-13,1,0.005954861,Annual
13,S,5,13.S.5.L,Litter,C.colorata,24,19,0,27-Aug-13,1,0.005954861,Annual
13,S,5,13.S.5.L,Litter,C.colorata,24,20,0,27-Aug-13,1,0.005954861,Annual
13,S,5,13.S.5.L,Litter,C.colorata,24,21,0,27-Aug-13,1,0.005954861,Annual
13,S,5,13.S.5.L,Litter,C.colorata,24,22,0,27-Aug-13,1,0.005954861,Annual
13,S,5,13.S.5.L,Litter,C.colorata,24,23,0,27-Aug-13,1,0.005954861,Annual
13,S,5,13.S.5.L,Litter,C.colorata,24,24,0,27-Aug-13,1,0.005954861,Annual
14,N,1,14.N.1.C,Control,C.colorata,7,1,0,27-Aug-13,1,0.005954861,Annual
14,N,1,14.N.1.C,Control,C.colorata,7,2,0,27-Aug-13,1,0.005954861,Annual
14,N,1,14.N.1.C,Control,C.colorata,7,3,0,27-Aug-13,1,0.005954861,Annual
14,N,1,14.N.1.C,Control,C.colorata,7,4,0,27-Aug-13,1,0.005954861,Annual
14,N,1,14.N.1.C,Control,C.colorata,7,5,0,27-Aug-13,1,0.005954861,Annual
14,N,1,14.N.1.C,Control,C.colorata,7,6,0,27-Aug-13,1,0.005954861,Annual
14,N,1,14.N.1.C,Control,C.colorata,7,7,0,27-Aug-13,1,0.005954861,Annual
14,N,2,14.N.2.C,Control,C.colorata,8,1,0,27-Aug-13,1,0.005954861,Annual
14,N,2,14.N.2.C,Control,C.colorata,8,2,0,27-Aug-13,1,0.005954861,Annual
14,N,2,14.N.2.C,Control,C.colorata,8,3,0,27-Aug-13,1,0.005954861,Annual
14,N,2,14.N.2.C,Control,C.colorata,8,4,0,27-Aug-13,1,0.005954861,Annual
14,N,2,14.N.2.C,Control,C.colorata,8,5,0,27-Aug-13,1,0.005954861,Annual
14,N,2,14.N.2.C,Control,C.colorata,8,6,0,27-Aug-13,1,0.005954861,Annual
14,N,2,14.N.2.C,Control,C.colorata,8,7,0,27-Aug-13,1,0.005954861,Annual
14,N,2,14.N.2.C,Control,C.colorata,8,8,0,27-Aug-13,1,0.005954861,Annual
14,N,2,14.N.2.L,Litter,C.colorata,3,1,0,27-Aug-13,1,0.005954861,Annual
14,N,2,14.N.2.L,Litter,C.colorata,3,2,0,27-Aug-13,1,0.005954861,Annual
14,N,2,14.N.2.L,Litter,C.colorata,3,3,0,27-Aug-13,1,0.005954861,Annual
14,N,3,14.N.3.C,Control,C.colorata,14,1,0,27-Aug-13,1,0.005954861,Annual
14,N,3,14.N.3.C,Control,C.colorata,14,2,0,27-Aug-13,1,0.005954861,Annual
14,N,3,14.N.3.C,Control,C.colorata,14,3,0,27-Aug-13,1,0.005954861,Annual
14,N,3,14.N.3.C,Control,C.colorata,14,4,0,27-Aug-13,1,0.005954861,Annual
14,N,3,14.N.3.C,Control,C.colorata,14,5,0,27-Aug-13,1,0.005954861,Annual
14,N,3,14.N.3.C,Control,C.colorata,14,6,0,27-Aug-13,1,0.005954861,Annual
14,N,3,14.N.3.C,Control,C.colorata,14,7,0,27-Aug-13,1,0.005954861,Annual
14,N,3,14.N.3.C,Control,C.colorata,14,8,0,27-Aug-13,1,0.005954861,Annual
